tube,140
tubules,-300
tuesday,140
tullow,-60
tuneable,-400
tunnel,140
turbine,-3628
turbines,-4180
turbogenerator,-60
ture,-340
turing,-244
turn,-1552
turnover,27
tutorial,40
tv,-7468
tv/radio/print,-244
twelve,-340
twenties,-400
twenty,-380
twi,-3932
twice,160
two,-15772
two-day,100
two-motor,-100
two-way,-400
two-year,-340
ty/university,-340
tyco,80
type,-1692
types,-9546
typical,-734
typically,-3572
tyres,-300
tyrrell,-2068
u,140
u2t,-220
ub,-100
ublicationhuo,-400
ucam,560
ucam-owned,140
uch,100
ucl,-5736
ucl-aeroflex,-1932
ucl13-bay,-1932
ucl13-bre,-1932
ucl13-jac,-1932
ucl13-sch,-3864
ucl13-see,-3864
uclan,420
uclb,-5796
udrc,100
ug,40
ugpn,-140
uild,-244
uk,-34197
uk-based,-1934
uk-china,-400
uk-leading,-44
uk/eu,-340
uk/ireland,-60
uk/pct,-340
ukaea,-3132
ukas,-100
ukbpcom,-340
ukti,-600
ull,60
ullhuo,-1532
ulster,0
ultimate,-140
ultimately,200
ultra,-291
ultra-high,-160
ultra-precision,60
ultra-sensitive,-2088
ultracane,-340
ultradexlu,-300
ultrafast,-244
ultraprecision,60
ultrasonic,-740
ultrasonics,-1080
ultrasound,-860
umi3,80
umicore,-100
umip,-80
ums,60
un,-600
unclonable,-60
unctional,60
undamentals,-2068
under,-7278
undergoing,-348
undergraduate,-2096
underground,-440
underlying,-60
underpin,-3552
underpinned,-4104
underpinning,-9792
underpins,-2528
understand,-2572
understanding,-9861
understood,0
undertake,-5986
undertaken,-5709
undertakes,-828
undertaking,-6040
undertook,1401
underwater,-720
underway,-220
underwriting,-420
undoubtedly,140
unforeseen,-760
uniform,40
unilever,-3512
unimagined,-734
union,-734
unipart,-1712
unique,-4514
unit,-42424
units,-220
unit-level,-1932
united,-340
unites,-3266
units,-4706
units/year,-60
univ,-360
univ-industry,140
universally,-140
universities,-4198
university,-43488
universitys,-440
university-hosted,-44
university-led,-600
university-recognised,-44
university-wide,0
university/bdm,-340
university/epsrc,-340
universitys,1569
unloc,-3464
unlock,-1932
unlocking,-1932
unravelled,140
unserved,-400
unsolicited,-1712
until,-4898
uoa,-5312
uoa13,-5446
uoa13a,-100
uoa13b,-260
uoa15,-600
uoa3,-700
uoa8,-300
uoa9,-300
uoas,-300
up,-15871
up-skill,1669
up-skilling,-1800
upcoming,-600
update,-460
updated,-420
updates,-140
updating,40
upel,-44
upgraded,-2128
upgrading,140
uploaded,-244
upon,-6038
uptake,775
ur,-734
urban,-244
urbine,-420
urement,-340
urged,140
urrey,-140
us,-21642
us-style,-60
us7773498,-500
us8126096,-500
us8135088,-500
usa,-3729
usaf,-20
usage,-500
usb,-244
use,-20618
used,-12548
user,-15346
user-oriented,-100
users,-27382
uses,-660
ushuo,-2088
using,-9123
usrgs,-920
usually,-4780
utc,360
utilisation,-564
utilise,-660
utilised,-3490
utilising,-2152
utilities,-3206
utility,-2192
utilizing,-500
utomated,-140
uwb,-291
v,-3859
v8,-500
vacuum,-2534
vain,-500
validated,-420
validation,-760
valuable,-500
valuation,-291
value,-7398
value-added,100
valued,-4335
van,-3092
vanes,-420
vapour,-3266
vardaxoglou,-6848
variability,-320
variable-,-100
variable-speed,-100
varied,140
variety,-3432
various,-8070
vassilios,-1932
vast,-464
vatech,-3132
vc,-320
vc/angel,0
vcs,-140
veeco,0
vehicle,-1874
vehicles,-5164
velop,-340
velopment,-340
vending,-100
vendor,-1932
vendors,-340
venture,-9869
ventures,-3131
veqter,-20
ver,-60
verde,140
verdex,-60
verification,-3617
veritas,-20
versa,-1532
version,-791
versions,-220
vertical,-140
vertigo,-400
very,-11122
veterinary,-184
vg,-2088
vi,-2348
via,-17768
viability,-100
viable,140
vibrant,-60
vibration,140
vice,-6510
vice-,-291
vice-chair,-1932
vices,-340
video,-995
videos,1669
vietnamese,-1532
view,-2416
viewed,0
viewings,140
vigilant,-220
vigorous,-20
vigour,100
vii,-260
vijayaraghavan,-200
vincent,-460
virgil,-60
virtual,-3976
virtually,-244
virtuous,-140
visibility,-2012
visible,-400
vision,-1282
visions,-2088
visited,-528
visiting,-7503
visitors,-1060
visitorshuo,-734
visits,-6007
visual,-244
visualisation,-3974
visualiser,-291
visually,-340
vit-c,-244
vital,-908
vitality,-100
vitiligo,-734
vitrification,-734
vitrified,-734
vivid,60
vn-uk,-1532
vodafone,-580
voice,-140
void,-3266
voltage,-460
voltaic,-44
volume,-1552
voluntary,-4978
volunteered,-1712
volvo,-500
voucher,-1472
vouchers,-5048
vp,-420
vtt,-3132
w5,0
wafer,-1088
wafers,-220
waiting,140
wake,-100
wales,-1680
wales-ireland,-600
walk,-320
walker,-184
wall,-244
walsh,-3132
wang,389
want,-511
warner,-268
warning,-384
warrior,1669
warwick,-244
was,-21196
wastage,-60
waste,-6728
wasteforms,-734
wastewaters,140
watch,-44
watchhuo,-2088
watching,-244
water,-4824
water-in-oil,140
watermarking/data,-220
waters,-3132
watson,-820
watt,-268
wave,-340
wavelength,-220
wavelet,-60
way,-2313
ways,-3069
we,-35414
wealth,-1080
weapon,-3132
weapons,-10138
wear,-20
wearable,-160
weather,-360
web,-3117
web-,-220
web/social-media,-1932
website,-5909
websites,60
week,1565
week-,-100
weeks,-60
weiss,-400
welded,-420
welding,-3532
welfare,-60
well,-16427
well-,-680
well-attended,-44
well-balanced,-220
well-being,100
well-defined,-60
well-developed,-2088
well-established,-220
well-founded,-220
well-funded,0
well-informed,-340
well-placed,-3266
well-trained,0
wellbeing,-400
wellcome,-794
welsh,-480
wenman,-2088
went,-44
were,-12346
were/are,-100
west,-14928
western,-4744
westinghouse,-200
westminster,-180
wfbf,-220
wg,40
what,-1652
when,-11604
whenever,-100
where,-17662
whereas,1669
whereby,-104
wherein,-1932
wherever,-5298
whether,-20
which,-29174
while,25
whilst,-6052
white,-3208
who,-10393
whole,-4140
wholly,-2556
wholly-owned,0
whom,-5394
whose,-2332
whyte,-340
wide,-10806
wide-ranging,-460
wideband,-2443
widely,-1160
widen,-291
wider,-9389
widespread,-140
widest,-2032
wiggans,-44
wiggins,-44
wigs,-1468
wilcock,-920
wilkins,-20
will,-15362
williams,-840
williams1com,-220
willingness,-1712
wilshaw,-536
wimedia,-244
win,-2732
win-ipt,-600
wind,-7038
winder,-100
winding,-100
windle,140
window,935
windows,100
winner,-3557
winner/finalist,-60
winning,-6640
wireless,-6008
wires,280
wis,0
wishing,-220
witching,-1932
with,-42527
withers,-1812
withey,-420
within,-29431
without,-2032
witness,1026
wizard,40
wladek,-1532
wm,-400
wmcrl,-1000
wo,-30990
wo/,-300
wo/2011012545/a1,-300
wo/2012/,-600
wo/2012013937,-300
wo/2012084200/a1,-300
wo/2012099482,-300
wo/2013/114115,140
wo/2013/124682,-600
wo2004/033724,-340
wo2008/032066,-340
wo2011028646,-500
wo2013/128212,-340
wolfson,-620
women,-2379
won,137
wood,-320
woodhead,-500
woodlands,-60
woolley,-460
work,-30763
work-based,-600
work-based-learning,-600
work-force,-600
work-plan,1669
worked,-9040
workers,40
workforce,0
working,-18893
workload,-1505
works,-7745
workshop,-3884
workshops,-9120
workshops/presentations,140
world,-8154
world-,-240
world-class,-4135
world-first,-734
world-leading,-560
world-wide,-992
worlds,-80
worldwide,-3456
worn,-60
worth,-560
would,-1896
wrexham,60
wright,-100
wrightbus,0
writing,-1932
written,140
wt088908/z/09/z,-340
wu,-9396
ww2,-2088
wwwceed-scotlandcom,-1934
wwwcs4fnorg,-291
wwwdigitalleedsacuk,-340
wwweriulsteracuk/home/impact,0
wwwinterface-onlineorguk,-1934
wwwleedsacuk/festivalofscience,-340
wwwmedical-technologiescouk,-340
wwwmetrccouk/homeaspx,-60
wwwnclacuk/res/,-60
wwwnewcastlesciencecentralcom/,-60
wwwthinfilmcentrecouk,-1934
wwwzeekocouk,60
x,-140
x-mark,-1934
x-ray,-3706
x2,-100
x5,-100
x8r,-734
xcellence,-291
xchange,-734
xeracarb,1669
xilinx,-2828
xps,-60
xtending,-400
xtera,-1532
xu,-2068
xxxx,280
xyratex,-1932
yacht,-1532
yan,-3432
yarns,-300
year,-17815
years,-24678
yes,-6204
yet,220
yield,60
yielded,-44
yielding,1669
yields,-60
yin,-500
york,-2068
yorkshire,-798
yorkshire-region,1669
you,-240
young,-4177
youngsters,140
youtube,-2392
yson,-60
ystem,-500
yuans,-220
z,-340
zak,-340
zalinge,-3132
zeeko,60
zelfolu,-300
zepler,-460
zero,-3266
zerohertz,-220
zetica,-6264
zhang,-420
zhejiang,-2068
zheludev,-460
zhou,-3132
zhu,-80
zhua,140
zi,-1380
zigbee,-220
zinwave,-5796
zones,-80
zoo,-220
zoodigitalcom,-220
zrhuo,-500
zytek,-60
~,-1600
~100,1809
~150,1669
~20,-460
~250,-460
~300,-460
~40,-60
~50,1809
~60,-460
